client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
8176d3f1af1f189cbe964d233034949a88f1de24facfaee094b8398b670e9e7b20a4cc1bad228e6cfb87f993c117ee2998ca29551102a98f6dab6eae46495ab9	common_voice_zh-TW_20768601.mp3	隨著版本流傳，文本會有增刪	2	0	twenties	female	taipei_city	zh-TW	
8176d3f1af1f189cbe964d233034949a88f1de24facfaee094b8398b670e9e7b20a4cc1bad228e6cfb87f993c117ee2998ca29551102a98f6dab6eae46495ab9	common_voice_zh-TW_20768607.mp3	轉換一下心態吧	2	0	twenties	female	taipei_city	zh-TW	
8176d3f1af1f189cbe964d233034949a88f1de24facfaee094b8398b670e9e7b20a4cc1bad228e6cfb87f993c117ee2998ca29551102a98f6dab6eae46495ab9	common_voice_zh-TW_20768600.mp3	你今天成為三百壯士了嗎？	2	0	twenties	female	taipei_city	zh-TW	
8176d3f1af1f189cbe964d233034949a88f1de24facfaee094b8398b670e9e7b20a4cc1bad228e6cfb87f993c117ee2998ca29551102a98f6dab6eae46495ab9	common_voice_zh-TW_20768615.mp3	我再研究一下	2	0	twenties	female	taipei_city	zh-TW	
c73739901536a10b6997620ed9ce1b9ec37a5f79e57f319db7bd1fc2ee0d294e49b148ccfb9d746227f51c5870c9138d5be5731ed9de4a05b51ba0f8f5e70fe0	common_voice_zh-TW_17879958.mp3	市場撤出後散發惡臭	2	0				zh-TW	
c73739901536a10b6997620ed9ce1b9ec37a5f79e57f319db7bd1fc2ee0d294e49b148ccfb9d746227f51c5870c9138d5be5731ed9de4a05b51ba0f8f5e70fe0	common_voice_zh-TW_17879965.mp3	實際從事農業生產的人	2	0				zh-TW	
c73739901536a10b6997620ed9ce1b9ec37a5f79e57f319db7bd1fc2ee0d294e49b148ccfb9d746227f51c5870c9138d5be5731ed9de4a05b51ba0f8f5e70fe0	common_voice_zh-TW_17879993.mp3	特於下午出席	2	0				zh-TW	
c73739901536a10b6997620ed9ce1b9ec37a5f79e57f319db7bd1fc2ee0d294e49b148ccfb9d746227f51c5870c9138d5be5731ed9de4a05b51ba0f8f5e70fe0	common_voice_zh-TW_17880055.mp3	二十幾萬不用了	2	0				zh-TW	
c73739901536a10b6997620ed9ce1b9ec37a5f79e57f319db7bd1fc2ee0d294e49b148ccfb9d746227f51c5870c9138d5be5731ed9de4a05b51ba0f8f5e70fe0	common_voice_zh-TW_17880056.mp3	我們拯救他了！	2	0				zh-TW	
c73739901536a10b6997620ed9ce1b9ec37a5f79e57f319db7bd1fc2ee0d294e49b148ccfb9d746227f51c5870c9138d5be5731ed9de4a05b51ba0f8f5e70fe0	common_voice_zh-TW_17880065.mp3	較能配合法令	2	0				zh-TW	
c73739901536a10b6997620ed9ce1b9ec37a5f79e57f319db7bd1fc2ee0d294e49b148ccfb9d746227f51c5870c9138d5be5731ed9de4a05b51ba0f8f5e70fe0	common_voice_zh-TW_17880083.mp3	育嬰假期間	2	1				zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17437197.mp3	他認為自己是一家之主	2	0	twenties	female		zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17437212.mp3	覺得心裡暖暖的	2	0	twenties	female		zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17437247.mp3	那邊賣的蘋果真的好吃	2	0	twenties	female		zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17437251.mp3	聲音也漸漸小了	2	0	twenties	female		zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17437253.mp3	他就講得很清楚	2	0	twenties	female		zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17437277.mp3	農曆春節在兩岸都是最重要的節慶	2	0	twenties	female		zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17437279.mp3	成功在多處復育螢火蟲	2	0	twenties	female		zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17437299.mp3	請大家往裡面走	2	0	twenties	female		zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17437321.mp3	車程比平常更漫長	2	0	twenties	female		zh-TW	
ae253030a69bccd787ed4b46ec19b868042590cdae35e81aad2f2c330c8326e14ebf04517bf4411939b4b02df107a71f657605de616aea069957cf17fac8268e	common_voice_zh-TW_17447281.mp3	世界上第二有公信力的	2	0	twenties	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123707.mp3	以自己女兒們為模特兒	2	1	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123709.mp3	要大展身手	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123720.mp3	目前課表還找不到上課資料	2	1	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123730.mp3	酷航的櫃檯領機票	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123740.mp3	自然生動	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123748.mp3	李梅樹教授	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123772.mp3	外面是一片森林	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123774.mp3	新聞總是大吹特吹	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123794.mp3	成為社會的一部分	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123843.mp3	確保此專案可以順利進行	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123855.mp3	表弟也搬到蘆洲與他們同住	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123887.mp3	我剛剛有看過地圖了	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123924.mp3	簡短的觀點	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123941.mp3	很特別	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123965.mp3	你想要到一個比較好的地方嗎？	2	1	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18123935.mp3	用堅強的目光望向他	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18124017.mp3	外面怎麼那麼多人？	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18124005.mp3	這地點看起來不錯啊	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18124029.mp3	跟我們聊個天	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18124036.mp3	睡一下就好	2	0	teens	female		zh-TW	
0155a05e2dd7a73b3a714e11a5e96125fd219e4856c4348535b5ca91c6c85d11b6fd3caeb44d9bd4cc720856d08d7b7dee48f9b4d7e2ed3637dbfab3e8500347	common_voice_zh-TW_18124057.mp3	幾位女士在樹陰下閒談	2	0	teens	female		zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19309733.mp3	可以盡情實驗	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19309732.mp3	付出的點數是票數的平方	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19309728.mp3	我的戰鬥力是五十三萬	2	1				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19309731.mp3	坊間一直有一個聲音	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19309734.mp3	這麼想想又覺得台灣更悲哀了	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19309743.mp3	要如何控制内容	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19309745.mp3	真熱鬧	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19309737.mp3	也歡迎把你新收到的謠言送進資料庫	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324289.mp3	一大早就吃到垃圾早餐	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324288.mp3	男生女生做朋友的性別關係話題	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324304.mp3	進而形成在地生態系	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324306.mp3	我們會呈現教材內容前後文給您	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324308.mp3	我們也已經準備九大議題及數個子題	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324315.mp3	與時俱進	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324318.mp3	瑪麗亞英文很好	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324321.mp3	會邀請你成為全球首位回報此訊息的人	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324323.mp3	去年都銷售一空	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324320.mp3	對學校教職員申誡	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324330.mp3	海洋哺乳動物是上下擺動	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324333.mp3	連傳統產業都要用網路直播了	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324340.mp3	是會在哪裡釋出呢?	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324343.mp3	自造者還活著	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324339.mp3	怎麼還是一樣香辣帶勁啊！	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324342.mp3	但是現在的新聞	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324341.mp3	留下來的就會遵照企業的新目標	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324348.mp3	新創企業發展條例	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324350.mp3	哎呀被發現！	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324356.mp3	中央政府總預算視覺化	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324357.mp3	超級針對	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324353.mp3	主張應站在人民的立場思考	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324355.mp3	我先幫你們暫停一下下好了	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324387.mp3	除了公務員及公職人員外	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324363.mp3	我們會反應你的問題給上級	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324364.mp3	之前受傷坐輪椅後	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324373.mp3	我愛重口味	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324368.mp3	也並未證實為同性戀者	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324374.mp3	幾台機器掉下來	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324372.mp3	這些平台操縱風向與輿論	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324371.mp3	除了直播，我們還能貢獻什麼？	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324377.mp3	想起第一次時的自己	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324375.mp3	要提出具體可行的方案	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324378.mp3	決定放自己半年假	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324379.mp3	孩子們就更有機會	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324383.mp3	好想訪問他啊！	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324384.mp3	您的發言將會被直播	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324380.mp3	在游泳池中水下拍攝	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324370.mp3	完全拋棄著作權	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324386.mp3	保障隱私、公正以及善意使用	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324385.mp3	你中文系的，這個字怎麼念？	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324389.mp3	這個燙手的問題	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324388.mp3	大規模傳遞	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324390.mp3	客家基本法	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324404.mp3	從採集過程到檔案	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324408.mp3	語音辨識需要大量的語音資料	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324411.mp3	跟了一整天	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324406.mp3	四年級的綜合活動	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324391.mp3	都對臺灣的政治生態與社會氛圍	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324393.mp3	電扶梯加速中	2	0				zh-TW	
8858ccae202c18323d838a0c4061d2982425b9d499575372453e6e57e8734a4c94ab00b1380df14860353b32c9d52ca7aa0de539a55867bcb4e41f6068e1b52f	common_voice_zh-TW_19324412.mp3	十分鐘	2	1				zh-TW	
237974017326c0958b7820f70625d9eeaccf44c4b30678ab706ffd48cc6c83c27267216c6bf74fd9dd5b9ae3e005b1f962a8d470af38f3238fd6258fb1e31b4f	common_voice_zh-TW_18855684.mp3	在友誼的基礎之上也要有紀律	2	0	twenties	male	taipei_city	zh-TW	
237974017326c0958b7820f70625d9eeaccf44c4b30678ab706ffd48cc6c83c27267216c6bf74fd9dd5b9ae3e005b1f962a8d470af38f3238fd6258fb1e31b4f	common_voice_zh-TW_18855683.mp3	這是我們最佳的作戰方式	2	0	twenties	male	taipei_city	zh-TW	
237974017326c0958b7820f70625d9eeaccf44c4b30678ab706ffd48cc6c83c27267216c6bf74fd9dd5b9ae3e005b1f962a8d470af38f3238fd6258fb1e31b4f	common_voice_zh-TW_18855695.mp3	剛才看見幻覺了！	2	0	twenties	male	taipei_city	zh-TW	
237974017326c0958b7820f70625d9eeaccf44c4b30678ab706ffd48cc6c83c27267216c6bf74fd9dd5b9ae3e005b1f962a8d470af38f3238fd6258fb1e31b4f	common_voice_zh-TW_18855701.mp3	實際與會的主任檢察官不多	2	0	twenties	male	taipei_city	zh-TW	
237974017326c0958b7820f70625d9eeaccf44c4b30678ab706ffd48cc6c83c27267216c6bf74fd9dd5b9ae3e005b1f962a8d470af38f3238fd6258fb1e31b4f	common_voice_zh-TW_18855703.mp3	由於各界均有相當的期待	2	0	twenties	male	taipei_city	zh-TW	
237974017326c0958b7820f70625d9eeaccf44c4b30678ab706ffd48cc6c83c27267216c6bf74fd9dd5b9ae3e005b1f962a8d470af38f3238fd6258fb1e31b4f	common_voice_zh-TW_18855710.mp3	我會隨時到各地了解	2	0	twenties	male	taipei_city	zh-TW	
237974017326c0958b7820f70625d9eeaccf44c4b30678ab706ffd48cc6c83c27267216c6bf74fd9dd5b9ae3e005b1f962a8d470af38f3238fd6258fb1e31b4f	common_voice_zh-TW_18855730.mp3	我也已經有立即提出對策	2	0	twenties	male	taipei_city	zh-TW	
237974017326c0958b7820f70625d9eeaccf44c4b30678ab706ffd48cc6c83c27267216c6bf74fd9dd5b9ae3e005b1f962a8d470af38f3238fd6258fb1e31b4f	common_voice_zh-TW_18855751.mp3	先醬子	2	0	twenties	male	taipei_city	zh-TW	
